IdMeasurePoint;Timestamp;Season;Imported;Exported;R1;R2;R3;R4
17603;2025-04-08T10:00:00+02:00;E;0,001;1,179;0,004;0,728;0,000;0,000
17603;2025-04-08T11:00:00+02:00;E;0,000;2,557;0,000;0,861;0,000;0,000
17603;2025-04-08T12:00:00+02:00;E;0,000;3,593;0,000;1,195;0,000;0,000
17603;2025-04-08T13:00:00+02:00;E;0,000;2,581;0,003;1,928;0,001;0,000
17603;2025-04-08T14:00:00+02:00;E;0,000;3,521;0,000;1,504;0,000;0,000
17603;2025-04-08T15:00:00+02:00;E;0,000;2,974;0,000;1,604;0,001;0,000
17603;2025-04-08T16:00:00+02:00;E;0,000;4,188;0,000;1,208;0,001;0,000
17603;2025-04-08T17:00:00+02:00;E;0,000;3,128;0,000;1,447;0,000;0,000
17603;2025-04-08T18:00:00+02:00;E;0,061;0,589;0,376;1,102;0,000;0,000
17603;2025-04-08T19:00:00+02:00;E;1,606;0,017;1,086;0,081;0,000;0,000
17603;2025-04-08T20:00:00+02:00;E;0,332;0,015;0,770;0,074;0,000;0,000
17603;2025-04-08T21:00:00+02:00;E;0,734;0,000;0,727;0,000;0,000;0,000
17603;2025-04-08T22:00:00+02:00;E;1,251;0,000;0,787;0,000;0,000;0,000
17603;2025-04-08T23:00:00+02:00;E;0,821;0,000;0,730;0,000;0,000;0,000
17603;2025-04-09T00:00:00+02:00;E;0,910;0,000;0,875;0,000;0,000;0,000
20415;2025-04-08T01:00:00+02:00;E;0,222;0,000;0,000;0,000;0,000;0,305
20415;2025-04-08T02:00:00+02:00;E;0,227;0,000;0,000;0,000;0,000;0,311
20415;2025-04-08T03:00:00+02:00;E;0,129;0,000;0,000;0,000;0,000;0,331
20415;2025-04-08T04:00:00+02:00;E;0,125;0,000;0,000;0,000;0,000;0,341
20415;2025-04-08T05:00:00+02:00;E;0,224;0,000;0,000;0,000;0,000;0,285
20415;2025-04-08T06:00:00+02:00;E;0,195;0,000;0,000;0,000;0,000;0,246
20415;2025-04-08T07:00:00+02:00;E;0,149;0,000;0,000;0,000;0,000;0,295
20415;2025-04-08T08:00:00+02:00;E;0,100;0,007;0,000;0,000;0,043;0,226
20415;2025-04-08T09:00:00+02:00;E;0,029;0,288;0,001;0,000;0,289;0,007
20415;2025-04-08T10:00:00+02:00;E;0,014;1,145;0,005;0,006;0,216;0,000
20415;2025-04-08T11:00:00+02:00;E;0,000;2,302;0,000;0,031;0,104;0,000
20415;2025-04-08T12:00:00+02:00;E;0,000;3,310;0,000;0,030;0,066;0,000
20415;2025-04-08T13:00:00+02:00;E;0,000;3,973;0,000;0,032;0,097;0,000
20415;2025-04-08T14:00:00+02:00;E;0,000;4,180;0,000;0,031;0,029;0,000
20415;2025-04-08T15:00:00+02:00;E;0,000;3,176;0,000;0,024;0,186;0,000
20415;2025-04-08T16:00:00+02:00;E;0,000;3,231;0,000;0,015;0,149;0,000
20415;2025-04-08T17:00:00+02:00;E;0,000;3,058;0,000;0,020;0,085;0,000
20415;2025-04-08T18:00:00+02:00;E;0,001;2,154;0,000;0,007;0,159;0,000
20415;2025-04-08T19:00:00+02:00;E;0,001;1,021;0,000;0,020;0,219;0,006
20415;2025-04-08T20:00:00+02:00;E;0,026;0,253;0,000;0,000;0,203;0,049
20415;2025-04-08T21:00:00+02:00;E;0,303;0,003;0,000;0,000;0,032;0,295
20415;2025-04-08T22:00:00+02:00;E;0,481;0,000;0,000;0,000;0,000;0,357
20415;2025-04-08T23:00:00+02:00;E;0,441;0,000;0,000;0,000;0,000;0,374
20415;2025-04-09T00:00:00+02:00;E;0,283;0,000;0,000;0,000;0,000;0,228
2913;2025-04-08T01:00:00+02:00;E;0,369;0,000;0,000;0,000;0,000;0,104
2913;2025-04-08T02:00:00+02:00;E;0,368;0,000;0,000;0,000;0,000;0,106
2913;2025-04-08T03:00:00+02:00;E;0,366;0,000;0,002;0,000;0,000;0,104
2913;2025-04-08T04:00:00+02:00;E;0,370;0,000;0,000;0,000;0,000;0,097
2913;2025-04-08T05:00:00+02:00;E;0,362;0,000;0,000;0,000;0,000;0,095
2913;2025-04-08T06:00:00+02:00;E;0,324;0,000;0,001;0,000;0,000;0,347
2913;2025-04-08T07:00:00+02:00;E;0,379;0,000;0,008;0,000;0,000;0,101
2913;2025-04-08T08:00:00+02:00;E;0,541;0,001;0,162;0,000;0,000;0,040
2913;2025-04-08T09:00:00+02:00;E;0,110;0,115;0,000;0,000;0,036;0,066
